"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3.56842249991792,-2.89690931911371,9.57406877822398,12.4709780973377,13.2076253952917,-34.9895893430363,-0.817467777433871,2.74833479938894,0.107899186459602,2.52641360849942
"2",2.57146151494588,-2.3359115654886,9.85132241759202,12.1872339830806,10.9221570558028,-32.3327478999973,-0.256470023808756,2.61444949656615,0.196012541029387,1.92723963695391
"3",3.55838699146655,-2.91071433104863,11.5003481565476,14.4110624875962,13.2985800754059,-36.1763604807727,-0.831272789368797,2.93066519716359,0.139140218406053,2.27092078626513
"4",2.1647667436601,-2.45343400960461,10.026581954688,12.4800159642926,11.4708254194425,-31.6884867187667,-0.373992467924769,2.69571102360703,0.281432899189474,1.56708895112821
"5",2.39191192267655,-2.73420696497374,11.5207360905139,14.2549430554876,11.816705252917,-32.8371408927988,-0.654765423293898,2.79212949928466,0.382639319295623,1.26660278981283
"6",4.1089840482342,-2.51727323357613,11.2388732265593,13.7561464601354,11.3207220827773,-33.3070598484743,-0.437831691896296,2.75893926772875,0.255419619448542,1.66320504777744
"7",2.86537401352322,-2.55244391713336,11.443416326343,13.9958602434763,12.100295087356,-33.8691462681766,-0.473002375453525,2.32748553294111,0.232988488334328,1.75465146699544
"8",3.49513399915574,-2.83205467207104,11.9268598402852,14.7589145123562,12.6714988304177,-35.6081236860162,-0.752613130391201,2.90637874925019,0.183228073072265,1.99476913951875
"9",5.10186243646715,-2.14414487556219,8.47229849818177,10.616443373744,9.99305097717857,-30.0918297969509,-0.0647033338823106,2.81143114503476,0.232004756901234,1.7588677869423
"10",4.5869858967524,-2.12309013591538,8.74854804366077,10.8716381795761,10.9499667504336,-29.6367696012162,-0.043648594235475,2.43118064521616,0.291052586682857,1.53388902926602
"11",5.19442497549365,-2.0884818876001,10.0242593030957,12.1127411906958,9.10698366258401,-29.9156093038172,-0.00904034592021323,2.43456487687386,0.401954300222243,1.2192408829774
"12",4.14973086976819,-2.463654775897,11.69291907336,14.156573849257,11.2293907438941,-34.3940744137872,-0.384213234217163,2.56578672866875,0.198948366528852,1.91236549564156
"13",3.87491387366391,-2.23736137856368,8.44478079647733,10.682142175041,11.3806125085103,-29.687752102649,-0.157919836883776,2.85142901606807,0.278603696266764,1.57708117142672
"14",3.90401376383353,-2.48338982725484,8.81583941720363,11.2992292444585,10.3951401228781,-28.8097877860881,-0.40394828557485,2.9342189390903,0.511630016547837,0.99227550339817
"15",3.31903992812451,-2.81420620853717,8.28261459444225,11.0968208029794,11.7590304650845,-29.4488493565793,-0.734764666857252,2.34065656108233,0.423277000737667,1.16985490108151
"16",1.99337742538501,-2.68548486185971,6.12935914657321,8.81484400843292,12.0973300501263,-30.2673955736172,-0.60604332017984,2.95685942707515,0.143605054634143,2.23920165762794
"17",2.51261214150147,-2.59278190778541,8.6390999831169,11.2318818909023,11.9374192448723,-32.2215864601366,-0.513340366105566,2.74211232299634,0.162471860874942,2.11530225979895
"18",2.09894189815333,-2.42148941429215,6.79194689792837,9.21343631222052,10.3667156308809,-27.9786936946683,-0.342047872611959,2.73290528011542,0.320201416141623,1.43997709226926
"19",4.20009487843448,-2.14712247793072,9.81255502218996,11.9596775001207,10.7522570366269,-29.485427137797,-0.0676809362508018,2.38714435046916,0.449265259821293,1.11338873148083
"20",4.37375840706628,-2.19486828334122,11.0032460258783,13.1981143092195,11.0498456811389,-31.9959713861753,-0.115426741661378,2.84373492543329,0.294269846214667,1.52304357532206
"21",3.61125764902985,-2.29935814491102,11.3678555845324,13.6672137294434,11.0885214639667,-32.824452652274,-0.219916603231179,2.86224484931173,0.271221732347551,1.60366328371598
"22",3.7223845164022,-2.15681163793,8.40791603465442,10.5647276725844,9.73377703101833,-28.9616598847829,-0.077370096250031,2.72285672334983,0.334265804234019,1.39788853426214
"23",3.66946697842537,-2.35047837079932,10.9544373280882,13.3049156988875,10.3809703944619,-30.0240281488704,-0.271036829119436,2.64651510889367,0.655513064459565,0.772015672258914
"24",4.74947835784585,-2.22373414497403,7.69815239035558,9.92188653532961,11.5651806677247,-29.9835415620787,-0.144292603294152,2.89872880819446,0.196468636279388,1.92491403134073
"25",2.96195834403137,-2.23807988627775,9.08851258012416,11.3265924664019,10.2956011997101,-28.1533805957882,-0.158638344597617,2.96662644620306,0.604908014612245,0.841590240753316
"26",3.44159618434754,-2.43158849205442,11.3494848548928,13.7810733469473,11.6681943526921,-32.6514165809746,-0.352146950374581,2.44405639779625,0.313685241569069,1.46015608303153
"27",4.3375265316149,-2.130595222628,8.70152796034393,10.8321231829719,9.28097223878468,-27.9850740205893,-0.0511536809478085,2.59986366445138,0.508272626582257,0.998332390219242
"28",3.7892261069674,-2.67018984131346,11.723508630375,14.3936984716885,11.1967146489227,-33.683243732164,-0.590748299633627,2.70395720131964,0.294778621880879,1.52133998436875
"29",4.67397065410191,-2.32038715646117,11.3039703658871,13.6243575223483,9.54104809605892,-30.3577003401918,-0.240945614781301,2.68311545964541,0.647037144678154,0.783149406381477
"30",2.09022136841278,-2.09830820419824,9.65910809669314,11.7574163008914,10.5892437640036,-30.5332177340369,-0.0188666625183791,2.47635434140582,0.289917496141175,1.53774574225273
"31",4.06947309204743,-2.63743536639103,8.9193759169694,11.5568112833604,11.9386306170813,-31.7873258728241,-0.557993824711186,2.62142191409769,0.21082521582754,1.85439526056973
"32",3.96215175873455,-2.41549431755633,10.3824802882403,12.7979746057966,10.3554022972831,-29.451124934546,-0.336052775876417,2.83062309722337,0.690124026939582,0.728554156634083
"33",3.42520312589917,-2.65302883770503,7.4466066542835,10.0996354919885,10.5600862119648,-30.6102834334633,-0.573587296025167,2.77206754612233,0.19381701817317,1.93851215868708
"34",4.21569210131659,-2.60133650305768,8.09369622622917,10.6950327292869,12.1605611497716,-32.2450207212338,-0.521894961377843,2.88070332073747,0.134087798261838,2.3080719264791
"35",3.568621095432,-2.66853003485255,8.87216408339546,11.540694118248,10.4401282423331,-30.4172445803881,-0.58908849317268,2.41234521036563,0.340172133661261,1.38078084570966
"36",3.36511435005573,-2.40579225588787,9.6882125976359,12.0940048535238,11.2590375082889,-28.7698760112585,-0.32635071420787,2.99189985503642,0.674053532807339,0.748343855527994
"37",2.60464606276278,-2.92764959006553,11.2107241618003,14.1383737518658,13.282737277459,-36.373510901346,-0.848208048385696,2.80722122354706,0.119934658931513,2.42014346451758
"38",4.48195208773978,-2.16726369704483,10.7631031962915,12.9303668933363,10.2393469110534,-32.4459810796205,-0.0878221553649921,2.4530978689968,0.230148927192251,1.76687237393584
"39",3.66610768141006,-2.48878538498265,10.2960275593456,12.7848129443282,11.4755422862625,-33.3784174833082,-0.409343843302809,2.8474045884122,0.178741726159606,2.01960712019684
"40",4.02233094155643,-2.61219082817999,10.9841460163281,13.5963368445081,12.0707495551081,-35.0211234771337,-0.532749286500154,2.50943776171612,0.140893186855349,2.25834697325791
"41",3.4571025019791,-2.62464331529554,6.71517541045468,9.33981872575021,10.2366504766172,-30.0837741515592,-0.545201773615659,2.4206447282399,0.176897874248237,2.02999912400741
"42",1.17284767380635,-2.74180008806385,12.0126418503683,14.7544419384321,11.8458926654197,-33.2109200260953,-0.662358546384013,2.94549331977607,0.403065361571677,1.21659475209367
"43",2.68814515042091,-2.79864402632974,11.7309009526577,14.5295449789874,11.1156436248694,-32.6023360377737,-0.719202484649904,2.35822723152451,0.468640013098848,1.07371646818148
"44",4.64098305626913,-2.20815207172416,9.06335188336081,11.271503955085,9.76160755845605,-26.8057443358244,-0.12871053004318,2.62971789841079,1.04091781113253,0.421282642718917
"45",4.46517494549163,-2.27252366204428,8.67643444716633,10.9489581092106,10.9932203071855,-28.7003553892831,-0.193082120364267,2.97759502309396,0.433909287322343,1.14628129630024
"46",4.62147480220772,-2.3917841414449,10.7186550843138,13.1104392257588,10.0400243184305,-32.8949319578755,-0.312342599765065,2.87581639594473,0.227535307958316,1.77825894446344
"47",0.797101028545481,-2.43481940325809,11.2837799253301,13.7185993285882,11.7561173905554,-33.2914763191317,-0.35537786157825,2.36130035078998,0.24796946064614,1.69262188667504
"48",3.91727078697003,-2.31217798659206,11.4580539795839,13.770231966176,10.740308003631,-31.3663400704676,-0.232736444912213,2.57707024408025,0.46471187006038,1.08160168717262
"49",4.1296036149061,-2.39628386941304,9.56408323237185,11.9603671017849,11.3441971754346,-29.9905520054517,-0.316842327733155,2.49093046730883,0.414627035644074,1.1895401548801
"50",3.33481283678347,-2.64278753390873,10.70740087561,13.3501884095188,11.5001707520526,-30.4441372684659,-0.563345992228862,2.77917417212992,0.636964862591121,0.796643534701342
"51",1.05924029618381,-2.13478432050396,9.90417971009583,12.0389640305998,8.83249251257095,-29.8430877304581,-0.0553427788240736,2.79857669864288,0.408592796017494,1.20355203188145
"52",3.04510317545934,-2.50912872793893,11.3228448744718,13.8319736024107,11.4370498084656,-33.3512627369999,-0.429687186259092,2.92148422495091,0.256344367419579,1.659616064502
"53",4.91249433537979,-2.17248835894185,10.5856056280561,12.7580939869979,10.0872790203518,-28.6366304791215,-0.0930468172618313,2.58809410958804,0.856286273884875,0.557449995968579
"54",3.53037147515845,-2.71671050018972,12.0841371798664,14.8008476800561,11.2271730293909,-33.7197564177277,-0.63726895850988,2.65783758824421,0.338017914618658,1.38698296218817
"55",1.71702879153098,-2.11865937952589,11.0179333978726,13.1365927773985,11.0036201138401,-31.7903328301699,-0.0392178378460426,2.37062108286306,0.302269566961688,1.49661216845207
"56",4.35459179163097,-2.36767518094683,11.3523195265914,13.7199947075382,10.660968198007,-31.2263942880251,-0.288233639266981,2.30840538682054,0.490402486947854,1.03141272936951
"57",1.69538755198725,-2.75935771687592,10.4473277306176,13.2066854474935,12.2747274823516,-33.1385246498609,-0.679916175196084,2.56322696441602,0.243053130986224,1.71254064336538
"58",4.13136130797785,-2.52636453787259,5.24177997525581,7.7681445131284,10.1158297942753,-27.7158394398205,-0.446922996192293,2.96600461687443,0.223293920419034,1.79702663100711
"59",3.49665060451332,-2.37122938734076,9.81392631758671,12.1851557049275,11.6413367193299,-32.7040178913769,-0.291787845660922,2.98695913722053,0.175417704623298,2.03842112859816
"60",4.09628412053406,-2.28774955642925,11.1696965074087,13.4574460638379,11.3714115636648,-32.5455417849875,-0.208308014749413,2.91386659781074,0.27507349385704,1.58969983893628
"61",3.43772844513288,-2.33902171503469,9.90698331875758,12.2460050337923,11.2849363586258,-30.9066697277113,-0.259580173354839,2.39108465727251,0.324809433083251,1.4259714940732
"62",3.50980062217349,-2.7543450320105,7.06458496469093,9.81892999670144,12.2672707679754,-31.7329394355564,-0.67490349033066,2.32140080897214,0.125201828341397,2.37695736616497
"63",4.79754913295938,-2.21685423580105,10.4503352727177,12.6671895085187,9.81311983973958,-30.3503143294452,-0.13741269412118,2.63699860967555,0.434096513351436,1.14587216843402
"64",4.68213918027352,-2.24741918580974,11.0454032783406,13.2928224641503,11.2422130821739,-33.3303098680108,-0.167977644129906,2.67447313064935,0.199602832613139,1.90908019148998
"65",3.76418964102619,-2.79137953365875,11.761787989707,14.5531675233657,12.5585918308282,-34.7574445918224,-0.711937991978914,2.89517158530494,0.225711558645566,1.7862843734382
"66",4.83280472517756,-2.23086764977605,9.75053360501763,11.9814012547937,9.74727820972329,-30.1069169199951,-0.151426108096176,2.4663303975533,0.376831923041048,1.28136765805639
"67",3.14625732332124,-2.16016469741396,10.7886186493647,12.9487833467786,10.3177431722131,-30.5804754714289,-0.0807231557340927,2.83714353837913,0.434979329383817,1.1439457760705
"68",3.38837423044748,-2.19034826773927,9.83163552323316,12.0219837909724,11.1630970079894,-30.4147396817691,-0.110906726059398,2.48408964187433,0.338985368836031,1.38419231627346
"69",4.53605921244214,-2.26501371203168,7.90118605805313,10.1661997700848,10.6702924435356,-25.6269993440387,-0.185572170348135,2.90874200053751,1.09313131431279,0.390339737483685
"70",2.48710914834158,-2.69334192579695,10.3801224632892,13.0734643890861,11.7328619865275,-34.9641443807243,-0.613900384117117,2.52935114066932,0.12392500954814,2.38725655972398
"71",3.47786217852051,-2.82477461419964,11.3606572224551,14.1854318366548,12.5266298719932,-34.8337967530658,-0.745333072519799,2.95318669414974,0.196915909539215,1.92263874346708
"72",4.19905552519517,-2.53689826402942,4.26001931601501,6.79691758004443,11.3432400286666,-27.6666931690806,-0.457456722349098,2.50270063201619,0.164635022801196,2.10203423242436
"73",3.22042123886406,-2.88012897889839,11.862335806626,14.7424647855244,13.0535029515859,-36.7233663426957,-0.800687437218554,2.69180539366455,0.128291322844666,2.35246604472529
"74",4.62841158454238,-2.32839315253851,11.3568204182146,13.6852135707531,11.441326710151,-33.7839301723618,-0.248951610858672,2.66621935949596,0.199582340055935,1.90918289384794
"75",4.91626886744679,-2.25254100984872,10.3885329810604,12.6410739909092,11.3907195667827,-31.6488340579267,-0.173099468168877,2.71975549670347,0.281282055851042,1.56761902919124
"76",3.53669379157674,-2.57420236836624,10.7432264396243,13.3174288079905,11.1476523975091,-32.1068598872732,-0.494760826686395,2.76433593744902,0.338588827850559,1.38533510224877
"77",3.14888095859094,-2.87213433936829,10.2924920088712,13.1646263482395,11.0222369847797,-33.1707599646631,-0.792692797688447,2.5565249871744,0.246694435203103,1.69774814103552
"78",3.69906603912231,-2.70488657802656,10.2904148553518,12.9953014333784,11.9270380308913,-34.403458722796,-0.62544503634672,2.88695962160022,0.147167844271024,2.21459439547562
"79",2.93422090447471,-2.49645324386005,7.30304098968717,9.79949423354722,10.752085529568,-30.3697903493171,-0.417011702180183,2.78655716184288,0.181794210780092,2.00263980025197
"80",1.73481877404025,-2.54285060867168,7.94498978829764,10.4878403969693,11.5495220225966,-31.7167865620904,-0.463409066991833,2.8574818867165,0.146782217690113,2.21722872139255
"81",4.28543854412408,-2.09508932145289,10.1803537060456,12.2754430274985,10.044718180261,-28.5834466029884,-0.0156477797728635,2.7731528375998,0.699659885099507,0.717118747282522
"82",4.29879326540104,-2.56538023072966,11.4753565546937,14.0407367854234,11.6531845554954,-35.0445609906313,-0.485938689049819,2.98223910847955,0.158913184173311,2.13752280581202
"83",2.01280789993435,-2.77413495315963,11.5230882940859,14.2972232472456,13.0048323309926,-36.3876611976982,-0.694693411479796,2.82396790364731,0.119224893792055,2.42610776152345
"84",1.94947134203179,-2.30559966551004,10.4145522350561,12.7201519005662,10.7247844994697,-29.7292989466727,-0.226158123830146,2.53991342190931,0.575216195056575,0.886134448222538
"85",4.59875614126626,-2.19814163366794,8.75728758360221,10.9554292172702,11.3759268839368,-30.4003128266643,-0.118700091988077,2.92528810015183,0.23635023824268,1.74038020693539
"86",4.64394195455939,-2.2818128428435,8.87894699515935,11.1607598380029,9.15188717925617,-27.0046185615751,-0.202371301162733,2.40419908229408,0.911370928260347,0.51185612829773
"87",2.95668134597464,-2.94901749864116,11.7529736982327,14.7019911968739,13.1466998843843,-36.2208253784723,-0.869575956961319,2.58146386844027,0.1524295609592,2.17932853854278
"88",4.02158447158613,-2.36059645240175,7.26537847659946,9.62597492900121,10.3173986857683,-27.8092796874982,-0.281154910721493,2.34794488199669,0.386866725434693,1.25601117121485
"89",4.6689174827905,-2.27879127177078,9.61003731972082,11.8888285914916,10.2975624365495,-31.3289394419541,-0.199349730090933,2.51654833231863,0.245100136120436,1.704196822552
"90",3.92930719498245,-2.10548195968427,8.99282774547721,11.0983097051615,10.2426831476262,-27.8032515136394,-0.0260404180040112,2.71108885374694,0.601646926739109,0.846340767749958
"91",2.84078212562526,-2.44898041234913,8.79025347303724,11.2392338853864,11.9472882197078,-31.8998402582907,-0.369538870669288,2.64500685404766,0.171883790494337,2.05882329789311
"92",3.27921777223621,-2.17918078289206,10.0986523791386,12.2778331620307,10.6624029416706,-29.810205067454,-0.0997392412121675,2.86930518993768,0.45492806686945,1.10158838461782
"93",4.35480835587103,-2.08012810265138,7.27514165111224,9.35526975376362,10.4944505890759,-28.0290554585295,-0.000686560971208009,2.73584731871054,0.296939463722962,1.51413915412123
"94",2.74832627792359,-2.84209146773041,12.0859727325812,14.9280642003116,11.1527330441932,-34.5089360659925,-0.762649926050573,2.93996242854447,0.281499222303461,1.56685597995155
"95",4.56547721894518,-2.38109370625953,10.8331215353707,13.2142152416302,11.7214714108948,-32.8863721407743,-0.301652164579688,2.9751323913805,0.235635667272906,1.74339608648297
"96",4.57952408658078,-2.11489231057531,10.9404524111942,13.0553447217695,10.7153778675681,-32.606203831567,-0.0354507688954685,2.52341802457648,0.222633948864519,1.79997984920731
"97",2.66807803506489,-2.86598277528479,12.4813527125423,15.3473354878271,11.6818721071786,-34.5543988446909,-0.78654123360495,2.60803603582995,0.32153425032473,1.43590391946911
"98",3.40981462802982,-2.94641144644727,6.96859969587437,9.91501114232164,12.9096180688105,-31.273956005482,-0.866969904767423,2.54516085769664,0.160546707740886,2.12726130445622
"99",3.4045719064561,-2.58706745150137,2.84058662975956,5.42765408126093,10.315171882729,-26.2879819695427,-0.50762590981962,2.82828294033587,0.169578869559338,2.07236021030406
"100",4.08479067989641,-2.47560298528515,11.5088359163528,13.9844389016379,10.500534515179,-34.3414452368091,-0.396161443605314,2.66782913742821,0.1932777792115,1.94130067063376
